Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
4694,hrt002d.map,100,50,evaluate_suitability_new,"[""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""excavator"", ""bricklayer"", ""crane"", ""assembly"", ""scaffolding"", ""delivery"", ""crane"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""crane"", ""bricklayer"", ""crane"", ""assembly"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""scaffolding"", ""assembly"", ""delivery"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""assembly"", ""assembly"", ""delivery"", ""assembly"", ""bricklayer"", ""crane"", ""delivery"", ""excavator"", ""delivery"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding"", ""excavator"", ""assembly"", ""delivery"", ""scaffolding"", ""delivery"", ""excavator"", ""assembly"", ""crane"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""delivery"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator"", ""crane"", ""excavator"", ""delivery"", ""crane"", ""scaffolding"", ""excavator"", ""assembly"", ""crane"", ""delivery"", ""delivery"", ""delivery"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""excavator""]","[""assembly"", ""excavate"", ""delivery"", ""excavate"", ""debris"", ""scaffold"", ""delivery"", ""debris"", ""assembly"", ""delivery"", ""delivery"", ""utilities"", ""scaffold"", ""debris"", ""item elevation"", ""debris"", ""debris"", ""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""delivery"", ""lay bricks"", ""assembly"", ""item elevation"", ""assembly"", ""utilities"", ""item elevation"", ""assembly"", ""assembly"", ""assembly"", ""scaffold"", ""delivery"", ""scaffold"", ""item elevation"", ""debris"", ""debris"", ""assembly"", ""excavate"", ""excavate"", ""debris"", ""delivery"", ""debris"", ""item elevation"", ""excavate"", ""lay bricks"", ""lay bricks"", ""debris"", ""excavate"", ""item elevation""]"
4695,hrt002d.map,100,50,evaluate_suitability_new,"[""crane"", ""excavator"", ""scaffolding"", ""delivery"", ""assembly"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""assembly"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""excavator"", ""excavator"", ""assembly"", ""assembly"", ""bricklayer"", ""delivery"", ""crane"", ""scaffolding"", ""delivery"", ""excavator"", ""excavator"", ""delivery"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""crane"", ""assembly"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""excavator"", ""crane"", ""bricklayer"", ""delivery"", ""crane"", ""assembly"", ""assembly"", ""assembly"", ""scaffolding"", ""crane"", ""delivery"", ""excavator"", ""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""assembly"", ""excavator"", ""excavator"", ""assembly"", ""crane"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer"", ""crane"", ""scaffolding"", ""assembly"", ""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""assembly"", ""scaffolding"", ""assembly"", ""excavator"", ""assembly"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""delivery"", ""bricklayer"", ""assembly"", ""delivery"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding""]","[""item elevation"", ""utilities"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""item elevation"", ""scaffold"", ""lay bricks"", ""excavate"", ""excavate"", ""lay bricks"", ""debris"", ""debris"", ""delivery"", ""delivery"", ""assembly"", ""debris"", ""scaffold"", ""lay bricks"", ""lay bricks"", ""delivery"", ""item elevation"", ""item elevation"", ""excavate"", ""lay bricks"", ""debris"", ""debris"", ""item elevation"", ""lay bricks"", ""assembly"", ""utilities"", ""lay bricks"", ""assembly"", ""item elevation"", ""item elevation"", ""excavate"", ""lay bricks"", ""delivery"", ""utilities"", ""lay bricks"", ""item elevation"", ""assembly"", ""excavate"", ""excavate"", ""scaffold"", ""assembly"", ""delivery"", ""lay bricks"", ""scaffold"", ""delivery""]"
4696,hrt002d.map,100,50,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""bricklayer"", ""excavator"", ""delivery"", ""bricklayer"", ""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""assembly"", ""excavator"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""assembly"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator"", ""crane"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""delivery"", ""assembly"", ""excavator"", ""excavator"", ""excavator"", ""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator"", ""bricklayer"", ""crane"", ""delivery"", ""scaffolding"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""delivery"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""assembly"", ""excavator"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""assembly"", ""assembly"", ""assembly"", ""assembly"", ""bricklayer"", ""crane"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""excavator"", ""scaffolding"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""bricklayer"", ""assembly"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""excavator""]","[""utilities"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""utilities"", ""item elevation"", ""debris"", ""scaffold"", ""debris"", ""scaffold"", ""excavate"", ""delivery"", ""utilities"", ""utilities"", ""debris"", ""delivery"", ""debris"", ""excavate"", ""debris"", ""excavate"", ""excavate"", ""lay bricks"", ""assembly"", ""lay bricks"", ""delivery"", ""debris"", ""excavate"", ""debris"", ""scaffold"", ""excavate"", ""item elevation"", ""lay bricks"", ""assembly"", ""item elevation"", ""assembly"", ""item elevation"", ""item elevation"", ""delivery"", ""utilities"", ""scaffold"", ""delivery"", ""utilities"", ""assembly"", ""item elevation"", ""item elevation"", ""lay bricks"", ""delivery"", ""delivery"", ""lay bricks"", ""delivery""]"
4697,hrt002d.map,100,50,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""delivery"", ""delivery"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery"", ""scaffolding"", ""assembly"", ""crane"", ""bricklayer"", ""crane"", ""excavator"", ""crane"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""crane"", ""bricklayer"", ""crane"", ""crane"", ""excavator"", ""bricklayer"", ""delivery"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""crane"", ""delivery"", ""delivery"", ""crane"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""delivery"", ""delivery"", ""delivery"", ""bricklayer"", ""delivery"", ""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""delivery"", ""scaffolding"", ""scaffolding"", ""assembly"", ""bricklayer"", ""bricklayer"", ""assembly"", ""scaffolding"", ""excavator"", ""crane"", ""excavator"", ""delivery"", ""assembly"", ""delivery"", ""crane"", ""scaffolding"", ""bricklayer"", ""crane"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""excavator"", ""scaffolding"", ""scaffolding"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""assembly""]","[""item elevation"", ""debris"", ""scaffold"", ""scaffold"", ""excavate"", ""assembly"", ""assembly"", ""debris"", ""excavate"", ""delivery"", ""excavate"", ""scaffold"", ""excavate"", ""scaffold"", ""utilities"", ""debris"", ""assembly"", ""lay bricks"", ""item elevation"", ""item elevation"", ""debris"", ""debris"", ""assembly"", ""lay bricks"", ""scaffold"", ""utilities"", ""delivery"", ""scaffold"", ""scaffold"", ""item elevation"", ""assembly"", ""assembly"", ""scaffold"", ""excavate"", ""item elevation"", ""scaffold"", ""excavate"", ""item elevation"", ""debris"", ""assembly"", ""excavate"", ""scaffold"", ""item elevation"", ""delivery"", ""excavate"", ""item elevation"", ""excavate"", ""scaffold"", ""excavate"", ""assembly""]"
4698,hrt002d.map,100,50,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""delivery"", ""bricklayer"", ""assembly"", ""delivery"", ""bricklayer"", ""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""bricklayer"", ""assembly"", ""excavator"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""delivery"", ""bricklayer"", ""crane"", ""bricklayer"", ""crane"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""excavator"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""assembly"", ""excavator"", ""assembly"", ""delivery"", ""bricklayer"", ""crane"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""delivery"", ""assembly"", ""assembly"", ""assembly"", ""delivery"", ""crane"", ""assembly"", ""crane"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""assembly"", ""crane"", ""crane"", ""bricklayer"", ""excavator"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""assembly"", ""crane"", ""excavator"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""excavator""]","[""scaffold"", ""item elevation"", ""lay bricks"", ""debris"", ""assembly"", ""debris"", ""delivery"", ""lay bricks"", ""lay bricks"", ""utilities"", ""delivery"", ""assembly"", ""debris"", ""debris"", ""lay bricks"", ""debris"", ""debris"", ""delivery"", ""item elevation"", ""item elevation"", ""excavate"", ""scaffold"", ""scaffold"", ""excavate"", ""delivery"", ""debris"", ""debris"", ""lay bricks"", ""item elevation"", ""delivery"", ""debris"", ""utilities"", ""delivery"", ""assembly"", ""debris"", ""assembly"", ""item elevation"", ""excavate"", ""scaffold"", ""debris"", ""scaffold"", ""item elevation"", ""assembly"", ""item elevation"", ""lay bricks"", ""assembly"", ""assembly"", ""lay bricks"", ""debris"", ""excavate""]"
4699,hrt002d.map,100,50,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""excavator"", ""scaffolding"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""bricklayer"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""delivery"", ""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding"", ""crane"", ""crane"", ""crane"", ""excavator"", ""bricklayer"", ""excavator"", ""excavator"", ""bricklayer"", ""assembly"", ""delivery"", ""excavator"", ""bricklayer"", ""scaffolding"", ""assembly"", ""assembly"", ""bricklayer"", ""crane"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding"", ""assembly"", ""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""delivery"", ""crane"", ""assembly"", ""crane"", ""delivery"", ""crane"", ""crane"", ""delivery"", ""crane"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer"", ""crane"", ""bricklayer"", ""crane"", ""scaffolding"", ""delivery"", ""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""excavator"", ""delivery"", ""delivery"", ""crane"", ""assembly"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator"", ""excavator""]","[""debris"", ""debris"", ""utilities"", ""delivery"", ""delivery"", ""lay bricks"", ""scaffold"", ""scaffold"", ""scaffold"", ""assembly"", ""excavate"", ""delivery"", ""lay bricks"", ""scaffold"", ""utilities"", ""scaffold"", ""lay bricks"", ""utilities"", ""scaffold"", ""utilities"", ""delivery"", ""scaffold"", ""item elevation"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""scaffold"", ""excavate"", ""utilities"", ""scaffold"", ""item elevation"", ""delivery"", ""delivery"", ""lay bricks"", ""excavate"", ""delivery"", ""excavate"", ""delivery"", ""scaffold"", ""delivery"", ""excavate"", ""debris"", ""debris"", ""excavate"", ""item elevation"", ""utilities"", ""assembly"", ""delivery"", ""excavate"", ""utilities""]"
4700,hrt002d.map,100,50,evaluate_suitability_new,"[""crane"", ""crane"", ""crane"", ""excavator"", ""crane"", ""assembly"", ""scaffolding"", ""crane"", ""excavator"", ""bricklayer"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""assembly"", ""scaffolding"", ""excavator"", ""assembly"", ""excavator"", ""crane"", ""excavator"", ""scaffolding"", ""crane"", ""crane"", ""scaffolding"", ""delivery"", ""assembly"", ""crane"", ""excavator"", ""excavator"", ""delivery"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""delivery"", ""excavator"", ""scaffolding"", ""excavator"", ""scaffolding"", ""delivery"", ""scaffolding"", ""assembly"", ""bricklayer"", ""crane"", ""excavator"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer"", ""bricklayer"", ""delivery"", ""assembly"", ""delivery"", ""assembly"", ""crane"", ""assembly"", ""delivery"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""delivery"", ""scaffolding"", ""scaffolding"", ""crane"", ""crane"", ""scaffolding"", ""delivery"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""delivery"", ""scaffolding"", ""assembly"", ""delivery"", ""excavator"", ""delivery"", ""crane"", ""assembly"", ""excavator"", ""delivery"", ""excavator"", ""delivery"", ""assembly"", ""excavator""]","[""assembly"", ""excavate"", ""lay bricks"", ""excavate"", ""utilities"", ""lay bricks"", ""lay bricks"", ""debris"", ""delivery"", ""debris"", ""utilities"", ""excavate"", ""assembly"", ""item elevation"", ""lay bricks"", ""debris"", ""assembly"", ""scaffold"", ""lay bricks"", ""utilities"", ""lay bricks"", ""excavate"", ""assembly"", ""excavate"", ""excavate"", ""assembly"", ""delivery"", ""item elevation"", ""assembly"", ""lay bricks"", ""item elevation"", ""debris"", ""delivery"", ""delivery"", ""delivery"", ""delivery"", ""scaffold"", ""excavate"", ""lay bricks"", ""item elevation"", ""scaffold"", ""utilities"", ""scaffold"", ""lay bricks"", ""debris"", ""debris"", ""delivery"", ""lay bricks"", ""debris"", ""scaffold""]"
4701,hrt002d.map,100,50,evaluate_suitability_loose,"[""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""delivery"", ""scaffolding"", ""excavator"", ""crane"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery"", ""excavator"", ""bricklayer"", ""crane"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator"", ""excavator"", ""crane"", ""excavator"", ""crane"", ""delivery"", ""assembly"", ""scaffolding"", ""bricklayer"", ""delivery"", ""bricklayer"", ""excavator"", ""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""crane"", ""assembly"", ""crane"", ""delivery"", ""excavator"", ""delivery"", ""crane"", ""bricklayer"", ""crane"", ""scaffolding"", ""bricklayer"", ""assembly"", ""crane"", ""delivery"", ""bricklayer"", ""excavator"", ""delivery"", ""crane"", ""excavator"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""bricklayer"", ""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator"", ""delivery"", ""crane"", ""assembly"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""assembly"", ""crane"", ""excavator"", ""scaffolding"", ""crane"", ""excavator"", ""excavator"", ""assembly"", ""delivery"", ""bricklayer"", ""excavator"", ""delivery"", ""bricklayer""]","[""lay bricks"", ""scaffold"", ""lay bricks"", ""utilities"", ""utilities"", ""delivery"", ""item elevation"", ""item elevation"", ""debris"", ""excavate"", ""excavate"", ""excavate"", ""delivery"", ""scaffold"", ""utilities"", ""utilities"", ""assembly"", ""excavate"", ""scaffold"", ""debris"", ""excavate"", ""excavate"", ""utilities"", ""delivery"", ""lay bricks"", ""excavate"", ""lay bricks"", ""excavate"", ""assembly"", ""scaffold"", ""delivery"", ""debris"", ""scaffold"", ""assembly"", ""debris"", ""debris"", ""lay bricks"", ""assembly"", ""debris"", ""item elevation"", ""utilities"", ""excavate"", ""utilities"", ""debris"", ""delivery"", ""scaffold"", ""scaffold"", ""utilities"", ""item elevation"", ""utilities""]"
4702,hrt002d.map,100,50,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""scaffolding"", ""bricklayer"", ""delivery"", ""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""bricklayer"", ""crane"", ""delivery"", ""delivery"", ""excavator"", ""delivery"", ""excavator"", ""assembly"", ""bricklayer"", ""assembly"", ""crane"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""bricklayer"", ""excavator"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""assembly"", ""bricklayer"", ""bricklayer"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""crane"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""crane"", ""delivery"", ""bricklayer"", ""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""crane"", ""scaffolding"", ""delivery"", ""delivery"", ""excavator"", ""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""excavator"", ""scaffolding"", ""crane"", ""crane"", ""crane"", ""bricklayer"", ""delivery"", ""excavator"", ""delivery"", ""excavator"", ""crane"", ""scaffolding"", ""assembly"", ""bricklayer"", ""crane"", ""assembly"", ""scaffolding"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""delivery"", ""delivery"", ""delivery"", ""crane"", ""bricklayer"", ""scaffolding"", ""delivery"", ""scaffolding""]","[""delivery"", ""debris"", ""item elevation"", ""scaffold"", ""lay bricks"", ""delivery"", ""assembly"", ""excavate"", ""utilities"", ""item elevation"", ""debris"", ""debris"", ""item elevation"", ""debris"", ""scaffold"", ""scaffold"", ""scaffold"", ""assembly"", ""debris"", ""debris"", ""delivery"", ""debris"", ""scaffold"", ""item elevation"", ""scaffold"", ""utilities"", ""item elevation"", ""debris"", ""excavate"", ""scaffold"", ""delivery"", ""excavate"", ""lay bricks"", ""item elevation"", ""scaffold"", ""lay bricks"", ""item elevation"", ""delivery"", ""utilities"", ""item elevation"", ""delivery"", ""excavate"", ""utilities"", ""assembly"", ""assembly"", ""scaffold"", ""delivery"", ""delivery"", ""utilities"", ""lay bricks""]"
4703,hrt002d.map,100,50,evaluate_suitability_loose,"[""excavator"", ""excavator"", ""crane"", ""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""bricklayer"", ""assembly"", ""crane"", ""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery"", ""excavator"", ""scaffolding"", ""delivery"", ""assembly"", ""excavator"", ""bricklayer"", ""crane"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""scaffolding"", ""bricklayer"", ""assembly"", ""assembly"", ""delivery"", ""crane"", ""scaffolding"", ""excavator"", ""scaffolding"", ""excavator"", ""delivery"", ""scaffolding"", ""crane"", ""delivery"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""bricklayer"", ""crane"", ""delivery"", ""delivery"", ""delivery"", ""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""bricklayer"", ""excavator"", ""excavator"", ""crane"", ""crane"", ""excavator"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""scaffolding"", ""bricklayer"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""delivery"", ""excavator"", ""crane"", ""crane"", ""scaffolding"", ""bricklayer"", ""delivery"", ""excavator"", ""bricklayer"", ""delivery"", ""assembly"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""delivery"", ""delivery""]","[""scaffold"", ""utilities"", ""delivery"", ""assembly"", ""debris"", ""lay bricks"", ""utilities"", ""utilities"", ""item elevation"", ""utilities"", ""debris"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""assembly"", ""delivery"", ""lay bricks"", ""scaffold"", ""scaffold"", ""lay bricks"", ""scaffold"", ""scaffold"", ""excavate"", ""utilities"", ""scaffold"", ""item elevation"", ""assembly"", ""lay bricks"", ""scaffold"", ""utilities"", ""debris"", ""lay bricks"", ""utilities"", ""debris"", ""excavate"", ""lay bricks"", ""debris"", ""delivery"", ""lay bricks"", ""delivery"", ""scaffold"", ""debris"", ""item elevation"", ""delivery"", ""lay bricks"", ""utilities"", ""assembly"", ""utilities"", ""excavate"", ""lay bricks""]"
4704,hrt002d.map,100,50,evaluate_suitability_loose,"[""crane"", ""excavator"", ""assembly"", ""excavator"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery"", ""bricklayer"", ""excavator"", ""assembly"", ""delivery"", ""delivery"", ""excavator"", ""delivery"", ""bricklayer"", ""bricklayer"", ""excavator"", ""crane"", ""crane"", ""delivery"", ""crane"", ""delivery"", ""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""delivery"", ""crane"", ""crane"", ""bricklayer"", ""scaffolding"", ""delivery"", ""crane"", ""excavator"", ""excavator"", ""bricklayer"", ""bricklayer"", ""assembly"", ""crane"", ""scaffolding"", ""bricklayer"", ""assembly"", ""excavator"", ""delivery"", ""scaffolding"", ""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""bricklayer"", ""delivery"", ""bricklayer"", ""excavator"", ""excavator"", ""excavator"", ""crane"", ""excavator"", ""scaffolding"", ""crane"", ""delivery"", ""excavator"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""crane"", ""bricklayer"", ""crane"", ""assembly"", ""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""excavator"", ""assembly"", ""excavator"", ""delivery"", ""crane"", ""delivery"", ""assembly"", ""crane"", ""bricklayer"", ""delivery"", ""assembly"", ""delivery""]","[""item elevation"", ""excavate"", ""scaffold"", ""lay bricks"", ""scaffold"", ""excavate"", ""assembly"", ""debris"", ""lay bricks"", ""item elevation"", ""delivery"", ""debris"", ""debris"", ""item elevation"", ""scaffold"", ""scaffold"", ""lay bricks"", ""delivery"", ""assembly"", ""utilities"", ""utilities"", ""assembly"", ""delivery"", ""assembly"", ""excavate"", ""debris"", ""assembly"", ""assembly"", ""excavate"", ""scaffold"", ""excavate"", ""utilities"", ""item elevation"", ""excavate"", ""lay bricks"", ""item elevation"", ""delivery"", ""utilities"", ""debris"", ""lay bricks"", ""scaffold"", ""item elevation"", ""scaffold"", ""excavate"", ""utilities"", ""delivery"", ""assembly"", ""assembly"", ""excavate"", ""item elevation""]"
4705,hrt002d.map,100,50,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""scaffolding"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer"", ""crane"", ""crane"", ""assembly"", ""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""crane"", ""bricklayer"", ""excavator"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator"", ""crane"", ""assembly"", ""scaffolding"", ""crane"", ""crane"", ""assembly"", ""delivery"", ""assembly"", ""assembly"", ""excavator"", ""delivery"", ""assembly"", ""delivery"", ""bricklayer"", ""assembly"", ""excavator"", ""scaffolding"", ""bricklayer"", ""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""scaffolding"", ""crane"", ""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""crane"", ""delivery"", ""crane"", ""delivery"", ""crane"", ""delivery"", ""scaffolding"", ""delivery"", ""crane"", ""delivery"", ""crane"", ""assembly"", ""scaffolding"", ""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""delivery"", ""scaffolding"", ""crane"", ""crane"", ""excavator"", ""assembly"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer"", ""assembly"", ""assembly"", ""delivery"", ""bricklayer"", ""scaffolding"", ""delivery"", ""scaffolding"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery"", ""delivery"", ""excavator"", ""delivery"", ""delivery"", ""scaffolding"", ""crane""]","[""excavate"", ""lay bricks"", ""scaffold"", ""debris"", ""assembly"", ""lay bricks"", ""utilities"", ""debris"", ""delivery"", ""scaffold"", ""item elevation"", ""utilities"", ""lay bricks"", ""delivery"", ""excavate"", ""debris"", ""debris"", ""debris"", ""utilities"", ""debris"", ""utilities"", ""lay bricks"", ""excavate"", ""scaffold"", ""scaffold"", ""debris"", ""delivery"", ""item elevation"", ""excavate"", ""utilities"", ""debris"", ""debris"", ""debris"", ""item elevation"", ""utilities"", ""excavate"", ""delivery"", ""excavate"", ""utilities"", ""scaffold"", ""item elevation"", ""item elevation"", ""debris"", ""utilities"", ""excavate"", ""debris"", ""utilities"", ""lay bricks"", ""assembly"", ""lay bricks""]"
